sequence,tier1,tier2,tier3,mode,pl1,ph1,pl2,ph2,tau3,pct_esc1,pct_esc2,f1,recall,precision,accuracy,fp,fn,eff_gpu_ms,eff_gpu_fps,eff_cpu_ms,eff_cpu_fps
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.75,0.65,46.75,0.0,0.9688,93.94,100.0,97.4,0,2,32.3,31.0,215.03,4.7
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.85,0.4,46.75,0.0,0.9688,93.94,100.0,97.4,0,2,32.3,31.0,215.03,4.7
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.85,0.45,46.75,0.0,0.9688,93.94,100.0,97.4,0,2,32.3,31.0,215.03,4.7
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.85,0.5,46.75,0.0,0.9688,93.94,100.0,97.4,0,2,32.3,31.0,215.03,4.7
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.85,0.55,46.75,0.0,0.9688,93.94,100.0,97.4,0,2,32.3,31.0,215.03,4.7
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.85,0.6,46.75,0.0,0.9688,93.94,100.0,97.4,0,2,32.3,31.0,215.03,4.7
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.85,0.65,46.75,0.0,0.9688,93.94,100.0,97.4,0,2,32.3,31.0,215.03,4.7
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.95,0.4,46.75,1.3,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,215.28,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.95,0.45,46.75,1.3,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,215.28,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.95,0.5,46.75,1.3,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,215.28,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.95,0.55,46.75,1.3,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,215.28,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.95,0.6,46.75,1.3,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,215.28,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.85,0.35,0.95,0.65,46.75,1.3,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,215.28,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.55,0.4,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.55,0.45,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.55,0.5,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.55,0.55,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.55,0.6,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.55,0.65,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.65,0.4,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.65,0.45,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.65,0.5,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.65,0.55,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.65,0.6,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.65,0.65,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.75,0.4,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.75,0.45,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.75,0.5,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.75,0.55,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.75,0.6,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.75,0.65,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.85,0.4,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.85,0.45,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.85,0.5,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.85,0.55,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.85,0.6,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.85,0.65,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.95,0.4,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.95,0.45,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.95,0.5,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.95,0.55,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.95,0.6,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.25,0.95,0.65,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.55,0.4,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.55,0.45,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.55,0.5,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.55,0.55,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.55,0.6,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.55,0.65,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.65,0.4,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.65,0.45,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.65,0.5,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.65,0.55,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.65,0.6,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.65,0.65,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.75,0.4,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.75,0.45,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.75,0.5,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.75,0.55,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.75,0.6,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.75,0.65,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.85,0.4,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.85,0.45,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.85,0.5,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.85,0.55,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.85,0.6,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.85,0.65,50.65,0.0,0.9688,93.94,100.0,97.4,0,2,32.78,30.5,215.98,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.95,0.4,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.95,0.45,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.95,0.5,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.95,0.55,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.95,0.6,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn_tier_s->pc3d_dt3,pc3d_tier5,ctrgcn_tier_s,pc3d_dt3,single_model_verdict,0.01,0.95,0.35,0.95,0.65,50.65,1.3,0.9688,93.94,100.0,97.4,0,2,32.81,30.5,216.23,4.6
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.01,0.65,0.65,42.86,33.77,0.9697,96.97,96.97,97.4,1,1,33.43,29.9,220.58,4.5
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.01,0.75,0.65,42.86,33.77,0.9697,96.97,96.97,97.4,1,1,33.43,29.9,220.58,4.5
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.01,0.85,0.65,42.86,33.77,0.9697,96.97,96.97,97.4,1,1,33.43,29.9,220.58,4.5
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.01,0.95,0.65,42.86,33.77,0.9697,96.97,96.97,97.4,1,1,33.43,29.9,220.58,4.5
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.05,0.65,0.65,42.86,29.87,0.9697,96.97,96.97,97.4,1,1,33.26,30.1,220.1,4.5
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.05,0.75,0.65,42.86,29.87,0.9697,96.97,96.97,97.4,1,1,33.26,30.1,220.1,4.5
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.05,0.85,0.65,42.86,29.87,0.9697,96.97,96.97,97.4,1,1,33.26,30.1,220.1,4.5
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.05,0.95,0.65,42.86,29.87,0.9697,96.97,96.97,97.4,1,1,33.26,30.1,220.1,4.5
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.15,0.65,0.65,42.86,25.97,0.9697,96.97,96.97,97.4,1,1,33.1,30.2,219.61,4.6
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.15,0.75,0.65,42.86,25.97,0.9697,96.97,96.97,97.4,1,1,33.1,30.2,219.61,4.6
pc3d_tier5->ctrgcn->stgcn,pc3d_tier5,ctrgcn,stgcn,cumulative_vote,0.001,0.5,0.15,0.85,0.65,42.86,25.97,0.9697,96.97,96.97,97.4,1,1,33.1,30.2,219.61,4.6
